ImageId,Label
129,7.131760829799011
130,6.9989870380099335
131,4.221934167058341
132,4.78448861124473
133,4.903959773802332
134,1.6092946364964762
135,0.142952002906374
136,1.0340510833497563
137,3.2397826093669453
138,1.7643603983755627
139,3.9943773377175846
140,3.0498678734015146
141,4.690653273225895
142,2.0156069885428467
143,4.851101473295263
144,5.033774946206383
145,4.931620985590986
146,6.590130985104612
147,7.451506054350308
148,8.175913710468581
149,1.9672995361919918
150,4.635503366910986
151,6.084289251449651
152,2.4937833345915594
153,4.43649249183493
154,6.021715611540846
155,4.61139152976232
156,2.6286323595281162
157,7.474882742653269
158,4.508921817266516
159,6.437650610082916
160,6.366461620056204
161,2.992612138711981
162,2.708119590156845
163,4.212541293674282
164,4.255377915077976
165,1.7864573154087582
166,4.322078049504332
167,4.254735581898264
168,4.273836743408016
169,5.042372098514012
170,0.7057954383503118
171,1.2097056958313503
172,6.46509070540326
173,7.0389504249628105
174,6.2932395360852995
175,1.2147620174522915
176,3.273366146111063
177,6.033330198698811
178,3.2037021222944775
179,1.2605792585249462
180,2.8734848278995075
181,5.630400810712151
182,3.6634990874167004
183,5.83064241739469
184,3.8614033016796627
185,5.773923397385649
186,9.230491742813161
187,2.8420976338397184
188,1.0207200500603237
189,5.437655441784433
190,0.13550775902824785
191,6.420654844930529
192,3.4006431776519337
193,4.3811171244319
194,5.349854660541884
195,5.065515991621784
196,0.20060425656395342
197,7.1488546210761585
198,7.828437559628061
199,2.6264589860524454
200,7.375598602318338
201,1.3833548206325093
202,7.098469898426107
203,2.228695065104536
204,7.971813313984446
205,7.18524070861297
206,-0.4394971995194039
207,5.781841785037092
208,5.427536938660912
209,4.332292396896652
210,2.578935910337738
211,0.22240854086833384
212,6.417524632387928
213,3.3382225486870327
214,6.405351639115385
215,9.660822155275515
216,4.593745268271438
217,2.203231856548361
218,6.289593506925873
219,3.064165249788336
220,5.532353364252619
221,1.9734431683040627
222,2.490769479745201
223,1.649515979313425
224,0.26047629895167734
225,3.0231703876938143
226,7.623049788498453
227,5.925277393632702
228,6.212552647427789
229,3.073152937316469
230,1.249019384705595
231,0.7310930642719784
232,4.987250827574305
233,8.663481433265975
234,3.541732959770731
235,5.865997607442684
236,2.9573864343996563
237,1.3718260017644086
238,2.978443399393133
239,5.025489785098604
240,6.254519861512951
241,6.252824960597924
242,5.8614755928005495
243,2.0697997010733404
244,4.067224599742464
245,5.522209506803326
246,5.24074662508922
247,6.3043026890094795
248,10.06028077411013
249,3.774870284223131
250,4.740500130080751
251,7.360815581255726
252,5.414674718254379
253,2.4310702759261646
254,6.298761069164745
255,6.794821508550219
256,6.8954584452744045
257,5.3890548202629605
258,2.0811340961094418
259,6.913649536990694
260,2.30324250491815
261,2.5519293913106837
262,3.1966689818959155
263,5.181238696300558
264,5.996710248612932
265,7.156236578100494
266,0.9466924707825699
267,6.465241650440864
268,7.770146835916809
269,3.5669980126853504
270,1.8392493206496754
271,6.6686831697310724
272,1.1788980554278412
273,6.68254948253291
274,4.295798739739827
275,6.541620664619974
276,5.886301394873432
277,2.6685673299665966
278,5.225295193814806
279,6.332672901773027
280,5.313257150673441
281,0.7260901782150784
282,7.3963841137896695
283,1.4927234578366795
284,3.204523595371417
285,5.323657282018236
286,2.9665590453382054
287,9.399350907975009
288,6.1680007878180065
289,8.870822466882078
290,7.790963106178812
291,4.98007901231306
292,8.11501907589393
293,7.397654015892319
294,7.2555438991125145
295,6.966921724700502
296,5.326091844909958
297,3.4345978427167454
298,1.5329883679236689
299,1.1256387572224655
300,1.5930075108494082
301,6.311062701367907
302,7.290016733431391
303,6.026459619724325
304,2.9862067404623547
305,5.447338339262775
306,3.501796459634922
307,4.598430414074234
308,2.8634349930520573
309,6.675689243101648
310,4.362853046828083
311,7.420289062284998
312,4.338879414224199
313,6.207118474268488
314,3.1261583569880047
315,-1.6847296428446255
316,4.132819471270911
317,8.164852563613227
318,4.24880363451796
319,2.433289885842375
320,4.910555139505438
321,5.22145114871221
322,2.9844053539867916
323,2.895951435291342
324,7.2392021532590904
325,8.252505407058766
326,6.176286187344364
327,5.587416410767607
328,1.041392624699644
329,3.964597355895809
330,5.883297169436834
331,6.854787051999144
332,4.581386730396322
333,1.8341466415162602
334,3.8458170446987667
335,3.109435376101307
336,5.910832829163543
337,0.7835156930099645
338,6.152730174684099
339,4.840990988859109
340,4.88383936169105
341,3.98534357579904
342,1.1682876714925685
343,1.50080169769483
344,7.224494688534311
345,6.366738446378283
346,0.13630703496294405
347,5.682085588895849
348,5.63212233627694
349,2.9987629021938362
350,4.563945442759565
351,6.03183227064567
352,6.7475031729276695
353,5.4644192721183815
354,2.338530414127878
355,7.479726493680052
356,7.464352755663119
357,10.553208988481334
358,7.537874967181257
359,0.8560479416932383
360,5.661682710372976
361,4.237864125841431
362,6.431109086000494
363,2.346007555578969
364,5.668335128897003
365,7.7731416824694195
366,3.6538501357148805
367,2.218609721255622
368,4.607572570764593
369,1.0368874150748768
370,5.245943049290351
371,6.2003554481502094
372,4.961143501424364
373,4.73666500704842
374,7.0074001293118515
375,8.765445433878472
376,5.158225320601038
377,6.468381759100727
378,4.150211081230215
379,3.262956729480199
380,6.198660388910345
381,6.695923263528518
382,3.8652382198210278
383,5.262785353087954
384,5.576572146588139
385,2.64139699222999
386,5.270500116371683
387,2.3007460500534096
388,1.8335547077889958
389,3.8976151089604416
390,4.159037623875908
391,1.0220241624351063
392,9.011842876994184
393,4.4036979529495754
394,11.41660115504185
395,5.933968164464592
396,2.732153609716467
397,2.521519027971796
398,1.2535912472243824
399,6.236336917937867
400,2.418871728093497
401,7.6091193112965145
402,6.346152276122145
403,5.8508704028512755
404,2.1396205130453625
405,1.3976820338006535
406,1.8326377573843518
407,5.295108668361924
408,2.876996089094452
409,4.990434542619757
410,5.816215586238674
411,4.493005339377693
412,1.808570389025978
413,7.3067764345045605
414,3.3559861111875096
415,2.4705598581071415
416,9.471371233784726
417,1.6412080529566326
418,1.946918651783041
419,2.609189549782447
420,4.3323880474503556
421,8.881063405047303
422,5.168762782910041
423,5.271600356646947
424,4.078862201743893
425,3.975556357153825
426,1.5485470372672596
427,5.556228276663593
428,5.6369021016593495
429,3.5579825810577193
430,6.089074813150934
431,4.080229241722397
432,7.840484343790583
433,6.031150926225952
434,2.541333571397833
435,4.562088503358088
436,1.9007028717036762
437,4.680498376810125
438,8.51126819788026
439,5.423489474081568
440,0.6521230827506104
441,4.654553346657328
442,5.626194170066289
443,7.422046985798649
444,7.250785738551191
445,5.754281055503658
446,3.9789221513505497
447,2.825174384140543
448,3.878569946480117
449,2.4630612361665287
450,6.440385327064566
451,5.686062142574362
452,6.738668136620096
453,3.769749719970993
454,7.890959069454245
455,4.038283229195646
456,7.49225855557727
457,1.8366070709611693
458,3.559904238530568
459,4.611307271146349
460,6.772647902690939
461,4.566051304661802
462,8.929987881654075
463,4.591859273933939
464,0.7922367326404371
465,4.560532846809498
466,1.7723935175176182
467,7.410197768681816
468,7.652741097235254
469,5.376312483423523
470,1.3423761803145924
471,1.3904479745264569
472,4.598761916482023
473,8.557678416692784
474,5.8741500604386845
475,4.3439173999662914
476,1.0742802287872353
477,3.9219367432828465
478,3.048222907208971
479,1.3232889700170078
480,1.9336179349060574
481,4.278282868066005
482,6.437344502979092
483,3.8335490378971615
484,1.2216670311476507
485,5.881707556867174
486,8.018197376602462
487,6.676636703633837
488,5.768751219236425
489,2.2896303016181507
490,6.7020513269539395
491,4.972640764289669
492,7.999565184437803
493,2.430896137231163
494,6.7924121286209145
495,3.1426557473327437
496,4.843741773017816
497,3.5039076473053017
498,2.747786986031703
499,3.0816757154838585
500,2.4904789480801144
501,3.4705053850497523
502,5.937139354967646
503,5.072200946831278
504,2.7613893676038304
505,3.2558951306577244
506,5.217372604035906
507,3.7422898862000027
508,3.1615546125407734
509,1.0088100557635942
510,4.244504932635597
511,6.820290312492422
512,6.095755130374006
513,5.290897578322462
514,5.291815436766616
515,6.847827650928072
516,4.734939560615591
517,1.5781300518150845
518,6.26189935984569
519,5.351446885937027
520,3.4209712523456135
521,3.464945180663041
522,7.000022616558842
523,0.12687491285162356
524,6.649334859424404
525,5.458281860076956
526,1.2659515667195835
527,-0.31177797881407354
528,2.06250811400371
529,1.176376976394228
530,6.413611531579069
531,0.13131544771151926
532,5.797358267330698
533,2.495176704921893
534,8.981461830758622
535,6.032916009747557
536,4.13527288692551
537,3.8976848408068934
538,5.090362999909691
539,4.4476839307184735
540,1.8220982927318135
541,2.437823314541153
542,2.223831322831235
543,7.338097602450422
544,0.8933957697312751
545,1.2591993336986222
546,2.919880140894226
547,-1.3239053484563312
548,7.748734437250666
549,1.0187611527230063
550,2.6430897566910305
551,2.9937482106919804
552,2.7073749903078594
553,1.570705972933344
554,5.391754784942738
555,3.9844265099103966
556,0.5720603171225109
557,7.727470690705947
558,5.477334983968309
559,6.315184200503997
560,3.0457867925010094
561,2.747728120857052
562,2.9439905661578694
563,2.7322966087098637
564,1.8921321782703915
565,3.0901879261668244
566,5.501084297285549
567,4.7623702560971894
568,1.88615608247476
569,4.273459613644651
570,4.1204708016897955
571,3.181890278444759
572,5.924556697108916
573,5.516799422302417
574,3.5577227923508206
575,0.04411464589195635
576,3.679280542158655
577,2.7434205043550053
578,2.6085296686227837
579,5.804149233126215
580,3.454787804135255
581,5.595067840390972
582,2.2118110734458485
583,3.91111846300321
584,6.23651760476189
585,7.332623903029732
586,1.8567863705988445
587,5.076514907502703
588,3.2551508176560917
589,7.752582744085363
590,2.3511973063881912
591,7.550462782704405
592,5.990453694337181
593,4.823240891420416
594,3.4631107974286595
595,2.8015293966467896
596,6.145198200219444
597,3.147073962115816
598,4.039132975363306
599,0.49984796284245636
600,3.184735607677273
601,1.5112680647011318
602,1.2680687907572308
603,5.920612588846258
604,1.6412247422571697
605,5.463187955641321
606,2.753496014368854
607,7.573607139610819
608,3.267008118652872
609,5.197923867353372
610,5.424419246935419
611,6.687484592520765
612,3.941820904933981
613,3.931535207056574
614,2.7122595983977833
615,2.3521530230950036
616,7.141644716584257
617,4.488943390869669
618,2.4067752625282326
619,1.681140028261713
620,8.49025138604468
621,6.183968939208559
622,6.570801604860596
623,7.368176739984325
624,4.507772587561182
625,2.3053054365749874
626,7.468157179975084
627,3.3959743756289997
628,4.309926235904119
629,5.3051390641789355
630,3.3319890316064873
631,4.504899584078363
632,1.1572000313039341
633,5.646753564798407
634,6.501767888986639
635,1.4627327698703327
636,6.186117504113487
637,6.1519466567273655
638,8.138630999573639
639,7.69226062329965
640,2.173211399787239
641,-0.03421262619537924
642,5.850773424231581
643,7.198831331306271
644,4.511259664171509
645,4.908147726529411
646,5.327918807366065
647,5.136104345643095
648,4.436942223780922
649,2.1029787215824642
650,7.875473261200956
651,6.299771704101137
652,7.56249289246755
653,2.7968719753857174
654,-1.052490554428526
655,4.875461682998709
656,2.410807286710612
657,4.842585038715176
658,3.816353656673006
659,525274214.0457559
660,7.294476509415678
661,3.685363695346884
662,3.131656329003296
663,4.52486403318601
664,0.41419009617077496
665,3.581467807614378
666,4.200267048874072
667,1.8661599311466732
668,3.963347852551512
669,4.834116226383618
670,5.569591986336879
671,5.592030760222248
672,7.949245401048235
673,5.016561027937702
674,3.720292020910553
675,5.397328045540623
676,6.094499908709101
677,3.855543740415148
678,4.234511242802388
679,6.709254950606398
680,1.1698480139906922
681,6.721855813958816
682,7.817082494818739
683,6.573342472636274
684,4.110295825027994
685,3.6005147549744168
686,6.3634738515551605
687,4.868039902621082
688,5.693152468972973
689,6.135430284165911
690,7.161520548486284
691,2.8790412390093723
692,5.818168406696192
693,1.2853715087707558
694,2.0331393185492077
695,5.726994656347803
696,6.617018960737757
697,2.096239723586611
698,7.710379682802729
699,8.648964409106544
700,6.184564791941217
701,4.525025818818382
702,-0.5827776898209533
703,7.491062375106982
704,1.1576286296780625
705,5.816170329083822
706,0.9451034370298901
707,6.805808892329357
708,4.516489375704102
709,6.677752647870354
710,5.067092676037125
711,4.609827554174832
712,6.762950413250498
713,1.4986334595318356
714,6.124638945185713
715,5.320122260688938
716,4.355544463121466
717,2.7210553645576754
718,3.084745332920126
719,4.9915365058417835
720,3.9294565211470642
721,6.1359984691675225
722,0.27637191800879624
723,3.8708620000119724
724,-0.21341917445404146
725,1.732576549374632
726,2.9634486998851814
727,6.174835954182915
728,6.940630957805685
729,5.143175762468151
730,3.735397355021111
731,8.250242772833577
732,3.040251553380064
733,3.189728639875672
734,2.13443068633335
735,6.545715850168041
736,6.99466657018768
737,2.2669272053475895
738,5.784455459886364
739,3.419742293977312
740,4.761756677501968
741,3.4823761995370903
742,3.8032438944514313
743,3.3704070824618855
744,5.39521174910026
745,1.824106483808852
746,5.714427762054972
747,4.635712631368212
748,6.9759189354676225
749,6.2973664480681935
750,4.772743750685028
751,4.0026553425427
752,6.744788609766535
753,4.182457890682987
754,4.0205424207683125
755,4.549856729312002
756,3.1261040608819046
757,9.687941920333675
758,1.467053786241583
759,1.5284163582559147
760,5.85190476113478
761,4.404103502952627
762,1.5234606604512253
763,5.870451670461468
764,0.038148086839489004
765,4.660417579435877
766,-0.46717766547096584
767,0.2904248687859097
768,5.146862436407379
769,2.9502003270621815
770,8.343255855464509
771,3.1469628571953097
772,6.758580193244986
773,-0.12326844004435156
774,3.7133669185872593
775,4.547323603504471
776,1.9973497976038077
777,4.685814641737513
778,3.0950083046640673
779,3.688578937524132
780,2.4972867298360386
781,1.9601817581291714
782,4.563895861008338
783,5.135534568778373
784,7.81212278208243
785,4.966362821259669
786,4.336250532739929
787,5.329336168565921
788,7.131103009306959
789,4.574338448555342
790,5.132343005710415
791,4.1052830073471585
792,4.0820703174408
793,5.098634884082846
794,0.9701247777278938
795,4.979086339795164
796,3.757167474222503
797,1.6041192341084995
798,6.570778668248228
799,7.587502383017115
800,6.200177952968649
801,1.204541243934206
802,1.6841428283091107
803,3.3604689150537768
804,2.9050951049152234
805,2.555473581277899
806,5.687031925046019
807,6.572191179120115
808,6.8161573264236965
809,5.450184926712088
810,2.104478396796755
811,10.679249383830598
812,8.33638946744161
813,2.5604936958711066
814,3.784293234669737
815,4.649076225557498
816,5.2655906605954685
817,0.2785490530963459
818,9.52749303387957
819,7.686741564744286
820,7.365584642365708
821,3.2157768461342373
822,1.6793556365604916
823,3.7488950410346904
824,-0.42236616430325125
825,2.3895172554488697
826,6.385916464352182
827,3.273759518140129
828,3.886188060366682
829,4.28953580590444
830,1.8404601163651266
831,4.967779636704496
832,1.7908365506167927
833,3.6261683929200688
834,6.479344820925168
835,-0.20937673689202096
836,7.697836205684713
837,4.8984163779254475
838,1.4021402973170796
839,5.6275636482472935
840,5.4551385700191775
841,2.7352123114700833
842,6.3644037696953335
843,-0.6979251780126772
844,5.792238250696234
845,6.8699973228807965
846,6.392593987607531
847,7.058025176026992
848,3.154241365003533
849,2.062951125526003
850,6.524680946343712
851,6.467539832317404
852,7.2227403226728955
853,5.07436566459494
854,5.188554648631386
855,1.838110478916339
856,4.60815579476314
857,1.661878280663065
858,3.148244497949624
859,5.515448350780777
860,3.494228199445776
861,-0.058951053446956614
862,7.170976538532547
863,2.048707858049444
864,3.599304654025606
865,5.936378430430911
866,4.096454065614513
867,5.251956843161158
868,7.743647016906313
869,2.161849860423378
870,4.22736164028304
871,4.802727029048971
872,3.441278130137495
873,6.714969255351595
874,1.5485818822357276
875,2.870885424637369
876,4.498359371298126
877,1.8304922658439198
878,1.5288977626200237
879,0.8009382526810684
880,1.2779185924168148
881,4.121562529676727
882,4.338720820234291
883,2.8107543143864193
884,3.369502544724516
885,2.9725378680463352
886,6.3278693112965145
887,1.6911368149753132
888,4.44248097980874
889,5.037071004831366
890,7.75443297656732
891,1.6947294178839245
892,7.031534120761923
893,3.2238977193787166
894,1.0069702904160538
895,5.323990062200598
896,0.8524702492590466
897,6.102045301669411
898,5.059338502907328
899,3.594662212156824
900,1.3717895898457089
901,4.970749132656626
902,2.9333296495910206
903,6.854109231704048
904,7.248422745936684
905,6.255576368742756
906,4.256892083534173
907,5.212171763503126
908,1.4577652163292685
909,3.04799056946779
910,7.360629327916674
911,2.694620723226241
912,3.8686012256379643
913,6.296263311379723
914,5.777292205342225
915,3.7068445462222614
916,4.663240999304823
917,5.347222786718182
918,5.08559394473689
919,2.209118716740183
920,2.608457742580346
921,4.531220391714148
922,1.8342033106322804
923,5.062901700004137
924,6.602742292308382
925,5.72516892510014
926,6.377206849255733
927,7.356088865869812
928,5.095139593207411
929,4.413130825706891
930,3.7509496960278073
931,3.879978075944952
932,3.2244919858362
933,3.007848427021078
934,5.698240045779518
935,4.320748072439007
936,1.1813543032343903
937,8.640876038321426
938,6.654480797792918
939,7.643234879099897
940,4.328645885312132
941,5.663478527539543
942,-0.12112185699386213
943,5.719537204452924
944,1.4047641757364788
945,3.7190570201213875
946,7.880869686924986
947,4.058134921100124
948,2.4785312640901127
949,9.574694134616426
950,1.5049316998060265
951,4.2401368528093615
952,5.233583908849529
953,3.2788913178678074
954,3.3095284442837754
955,4.131576493703894
956,1.238305054926447
957,5.232845619642309
958,2.2490332465107956
959,3.265520759248308
960,2.3342479861761847
961,7.854785922304861
962,7.364082232439093
963,5.374066174351744
964,0.9568991962309399
965,2.468969993614725
966,6.201712534153036
967,2.077626064741186
968,6.905581534230284
969,9.044291913830808
970,3.2886274655769983
971,4.629502601311676
972,2.653072916292719
973,6.426081125945918
974,6.08625422636526
975,5.441939984769694
976,0.34093105452614214
977,7.845778439515404
978,0.3574152107770958
979,8.282080848091415
980,4.034601539694838
981,3.1691804382439175
982,6.861593529903463
983,6.99128158795195
984,6.7670323255892315
985,7.034848988377623
986,7.360285599106125
987,1.062834821962885
988,5.7425929869945564
989,5.194863938116602
990,3.0236550861458698
991,1.173749804818205
992,6.173857655697636
993,3.171595741384796
994,6.620298400842718
995,4.535937927984766
996,2.226315941983036
997,6.592630976201169
998,3.6514424889768877
999,1.1991263500835219
1000,9.118159182691148
1001,0.6481720659370938
1002,7.631115980767778
1003,0.7290158573027172
1004,8.459781814688018
1005,1.2941517460580387
1006,4.323111981474928
1007,4.205982736633293
1008,2.577938188188843
1009,2.4195105660195866
1010,8.91130150700467
1011,2.053248681449465
1012,5.88754266905146
1013,1.6572621467943707
1014,5.735489409738354
1015,2.1760834225873866
1016,7.140020970576576
1017,3.5020495591174283
1018,3.852071404778532
1019,6.963007681393198
1020,4.64825826170402
1021,4.05868776826667
1022,6.112039842032961
1023,7.158391945385508
1024,5.796790413879923
1025,3.5542906470085898
1026,6.398173053139023
1027,0.8476789745922604
1028,4.1655913594599285
1029,3.142579671782575
1030,1.4654980007048168
1031,6.630752936327032
1032,1.1266077387567082
1033,5.167174414121679
1034,7.2988448854024925
1035,4.278137494200043
1036,4.183967947350017
1037,4.359585114144854
1038,3.6028251353140393
1039,2.2053367377679267
1040,1.0145293365653076
1041,2.994013965451292
1042,5.105550768175296
1043,1.6279762614007511
1044,8.079448514008096
1045,0.6781917692582526
1046,1.563395697944931
1047,6.988493701764516
1048,5.2909780892963925
1049,2.3290119835596004
1050,5.914231840842537
1051,0.5335623869627186
1052,5.790062666260771
1053,3.169070080244116
1054,6.155375525676779
1055,8.928950399481824
1056,1.0937445315952816
1057,1.0415110516782322
1058,2.5489105883474865
1059,2.98456790889161
1060,4.201566987061075
1061,2.0689442514862337
1062,2.397856336408428
1063,4.823688932084612
1064,1.973551884614996
1065,6.470431199618749
1066,4.258957892977766
1067,6.857252616756729
1068,1.7279834303494015
1069,3.1612431857224026
1070,8.642451592111161
1071,2.8278967983509817
1072,3.129966780864767
1073,8.550732281380466
1074,4.668751874328724
1075,6.918898642384581
1076,2.046605962882883
1077,6.582179984399251
1078,1.776253670775465
1079,3.192737408303789
1080,8.336761869811586
1081,4.640821889364294
1082,0.9266879822547951
1083,2.8299067470665493
1084,3.611363949575595
1085,7.065086562507919
1086,6.2684806700285
1087,4.667606432312302
1088,6.311372092315129
1089,1.8921034227545777
1090,2.458243020200304
1091,1.5819699273865142
1092,3.160247557186655
1093,3.6221047121520558
1094,2.0475617724891224
1095,5.454159699701838
1096,4.911058752187661
1097,4.663492121123842
1098,4.2901064980264225
1099,7.767866306328348
1100,2.350993164670787
1101,5.696634695255331
1102,2.055826053344778
1103,8.181393187814525
1104,1.886644162559084
1105,7.72107058795648
1106,4.099940324989281
1107,0.6763941574330845
1108,2.4684410545464077
1109,5.43332802163916
1110,5.198800579034857
1111,6.391183141940407
1112,1.1488056246611693
1113,1.7074394778768935
1114,1.5815158936615505
1115,-0.6118036132816753
1116,4.940479763173632
1117,1.4462473581965485
1118,5.2216025482352295
1119,3.0490387578915277
1120,6.679170586490206
1121,5.905184611999563
1122,2.5997149276967564
1123,3.74350319089847
1124,1.0886299464340725
1125,3.942863520556263
1126,2.550490042981825
1127,4.732526533627085
1128,5.694285726728983
1129,1.9909770640965023
1130,2.177856222116522
1131,3.132023264044098
1132,1.4660406991328516
1133,9.671418764018586
1134,2.318790342980198
1135,3.8656835633750477
1136,5.799486086093954
1137,5.80873729320722
1138,4.8255908529694596
1139,4.336209152215294
1140,9.169631040976515
1141,2.7433941591020146
1142,0.09187955813961413
1143,1.8767046372826615
1144,2.9279565218325176
1145,2.4565115611489334
1146,5.642564408802561
1147,6.9349626566703835
1148,4.930018753134779
1149,4.598387018167547
1150,3.441719810799829
1151,3.688622549497656
1152,6.750730872475676
1153,6.30716391498702
1154,4.2337592880662
1155,4.627866309457592
1156,7.482575368457607
1157,5.99824109333115
1158,1.3780452165241757
1159,8.558229053714445
1160,3.8914548012848416
1161,8.153815917992166
1162,1.3982915210958042
1163,4.500513840322516
1164,0.6770894009109059
1165,7.026101861470512
1166,5.449951190822891
1167,5.691437296890787
1168,1.2025010644878664
1169,6.214982077800802
1170,2.005154813029937
1171,4.744031340205244
1172,2.4097895848985234
1173,8.170152701758912
1174,1.9120289984579601
1175,8.162742857211402
1176,3.7930024083192864
1177,3.5551954883571186
1178,7.7970389428968945
1179,3.038536831126682
1180,4.954997819238476
1181,3.709820185178093
1182,9.772525544134101
1183,7.616405699723534
1184,5.7517980005081215
1185,-0.34303981406135176
1186,6.900174402021936
1187,-0.11572737959665869
1188,4.419030748629145
1189,0.9980644847686806
1190,6.914148103767208
1191,6.916521037318877
1192,2.958053309791855
1193,3.3504887636240044
1194,4.872022718512587
1195,7.826012999140791
1196,6.482428640448622
1197,3.525337219559721
1198,3.716385161825589
1199,4.538098779828421
1200,4.217145594158343
1201,5.051143307560257
1202,5.572980922036938
1203,3.34735332461553
1204,5.2997485290701905
1205,1.7949333566661396
1206,6.287035093032888
1207,7.578644439899496
1208,6.445005178772978
1209,5.179847963475756
1210,3.2338777932758846
1211,4.004188780062965
1212,6.484534333315811
1213,7.376717910491995
1214,6.0746741894121685
1215,3.281838834607176
1216,8.687190424739516
1217,4.230426153489522
1218,7.73795985462623
1219,7.341915600323252
1220,0.22457277806954767
1221,3.4337417449291268
1222,2.0911020826037445
1223,6.2905366517092505
1224,4.2706684361632385
1225,5.843640469336084
1226,5.460663982988469
1227,4.742982045137457
1228,9.04148418860989
1229,7.518105037831835
1230,4.021128047579102
1231,5.358709320747427
1232,2.0783391300077954
1233,1.196961786919407
1234,3.4583544957871952
1235,4.997926462763123
1236,2.65121151632177
1237,6.683023008839361
1238,4.1451278816397705
1239,6.569713551872543
1240,8.193992626243404
1241,6.2239074496041455
1242,3.157314566809352
1243,7.241036296212248
1244,6.205066013471357
1245,0.1264769594139823
1246,5.942506246590189
1247,2.7120701673861065
1248,6.4390048982763135
1249,2.0470038730140248
1250,3.2984741333361187
1251,3.0046284872527638
1252,6.519717425429396
1253,0.4889184090729275
1254,4.794136707061104
1255,8.273072313838771
1256,5.41521830143886
1257,10.123451732420495
1258,6.543912954949907
1259,3.149450451457075
1260,2.8766663226719418
1261,1.5273720476265469
1262,5.254875775748066
1263,6.023102708482317
1264,3.190372990300081
1265,1.6678370696912923
1266,4.521442026221327
1267,6.831043634885124
1268,4.438125819289259
1269,6.526227411204151
1270,0.9942671287293949
1271,1.3669959309931317
1272,2.5599058199163
1273,1.6503165516491451
1274,3.6880645755167523
1275,1.836388301425747
1276,6.063810021006636
1277,1.2339217293496647
1278,2.6965366828675785
1279,7.751168512129358
1280,6.204504233175091
1281,1.6296210664744892
1282,4.646239124559931
1283,8.505919240736535
1284,0.008921392583421728
1285,9.042443184503487
1286,1.8927267197008648
1287,-0.05703850058359716
1288,2.8608998908616075
1289,2.455076154642872
1290,1.8910512927408734
1291,8.084890734725764
1292,7.779463000917009
1293,6.661441531353764
1294,2.5989332016046562
1295,4.931261278079025
1296,7.167752299779228
1297,8.274954792433551
1298,6.333808950353547
1299,3.765417170100979
1300,5.458800323628954
1301,3.1392987112935105
1302,3.581940463134221
1303,1.4396770376201191
1304,1.8730722519989529
1305,5.49465010181432
1306,2.045945208841137
1307,6.7559460442002335
1308,7.104665264808706
1309,1.9941688090051928
1310,7.050590709173254
1311,5.130598049932293
1312,6.784259118461184
1313,7.697437651776842
1314,4.593189556473068
1315,8.695840414934924
1316,5.30366394514697
1317,2.6887889032672563
1318,3.4996098353016594
